ID_INSTALACAO,CPF_RESPONSAVEL_INTERNO,DATA_RESERVA,HORARIO_INICIO,HORARIO_FIM
19,66803199199,2023-10-12,15:30:00,17:28:00
5,82783451988,2023-12-08,18:00:00,19:01:00
17,84788875399,2023-03-29,08:00:00,09:48:00
10,52205845700,2023-01-15,08:30:00,09:49:00
1,68689365677,2023-12-17,06:30:00,08:11:00
18,55521234177,2023-09-10,20:00:00,21:42:00
16,86601545255,2023-05-11,16:00:00,17:06:00
16,86734254922,2023-08-09,19:30:00,20:47:00
6,92075222333,2023-02-01,14:30:00,15:58:00
2,41905088022,2023-09-02,08:00:00,09:25:00
16,53232846500,2023-02-07,10:00:00,11:22:00
6,74910062566,2023-04-11,06:00:00,07:13:00
17,80148842488,2023-03-12,08:00:00,09:00:00
14,67168094066,2023-08-03,18:30:00,19:58:00
8,15484616288,2023-04-15,08:30:00,10:01:00
11,34620631899,2023-05-13,20:30:00,21:58:00
17,72451715566,2023-01-11,16:00:00,17:14:00
19,78709699666,2023-11-07,06:30:00,07:56:00
17,62266789844,2023-10-27,11:30:00,13:12:00
11,85577075766,2023-02-25,16:30:00,17:34:00
17,52992118300,2023-02-01,14:00:00,15:15:00
5,38662474511,2023-06-02,12:30:00,13:44:00
13,78143029277,2023-06-02,17:30:00,18:31:00
2,47654265488,2023-02-18,15:00:00,16:39:00
16,56743677444,2023-07-30,21:30:00,22:00:00
20,83004289255,2023-01-05,17:30:00,18:43:00
14,31786889199,2023-03-17,16:00:00,17:23:00
8,28689985855,2023-05-12,16:30:00,18:23:00
16,90147020433,2023-03-17,18:30:00,19:49:00
19,20538550533,2023-05-26,12:00:00,13:55:00
5,27094826577,2023-04-06,06:00:00,07:09:00
9,63881650288,2023-02-17,08:30:00,10:27:00
5,46378275155,2023-08-31,12:30:00,13:31:00
7,18653608300,2023-02-03,12:00:00,13:16:00
6,79629362155,2023-11-04,15:30:00,17:08:00
3,77903507222,2023-11-20,08:00:00,09:26:00
20,34493532177,2023-04-05,07:00:00,08:00:00
17,34164967799,2023-03-24,08:30:00,09:47:00
2,94238529477,2023-02-26,21:00:00,22:00:00
19,53264527588,2023-06-06,13:30:00,15:26:00
12,59448529922,2023-03-15,09:00:00,10:03:00
3,25415628533,2023-10-19,19:00:00,20:18:00
20,37487363477,2023-11-28,12:30:00,14:22:00
7,51762849011,2023-09-04,13:00:00,14:24:00
1,16775893377,2023-07-17,08:30:00,09:30:00
5,78241330877,2023-09-29,08:30:00,09:32:00
2,83081325611,2023-03-17,06:30:00,08:17:00
16,92791594377,2023-11-09,21:00:00,22:00:00
5,37972580033,2023-09-17,15:00:00,16:48:00
19,90101867177,2023-02-03,12:30:00,14:29:00
6,74108092566,2023-05-08,14:00:00,15:35:00
18,76249419299,2023-12-31,11:30:00,12:32:00
11,48919569255,2023-09-09,08:00:00,09:45:00
3,46269234377,2023-09-08,17:00:00,18:10:00
7,10700892144,2023-11-11,17:00:00,18:53:00
2,90963958677,2023-08-03,14:00:00,15:02:00
13,32139417199,2023-01-17,18:30:00,19:53:00
11,70752331811,2023-03-20,14:00:00,15:48:00
18,14807070666,2023-11-20,19:30:00,21:25:00
11,13219877222,2023-07-29,19:30:00,20:57:00
16,17639545011,2023-03-10,19:00:00,20:51:00
9,63505853722,2023-01-31,07:30:00,08:44:00
6,19429328633,2023-06-12,12:30:00,14:21:00
18,52433197911,2023-11-04,10:00:00,11:21:00
11,65192763833,2023-07-31,08:00:00,09:00:00
7,71955146500,2023-06-25,15:30:00,16:46:00
5,47304078900,2023-10-10,21:00:00,22:00:00
19,21108748644,2023-01-05,21:30:00,22:00:00
4,47563469444,2023-07-02,21:30:00,22:00:00
6,34415232888,2023-03-19,15:00:00,16:49:00
20,78555991344,2023-08-10,14:30:00,16:22:00
13,58236188088,2023-12-13,21:00:00,22:00:00
10,46864814300,2023-03-24,18:00:00,19:46:00
8,31233756411,2023-12-28,21:30:00,22:00:00
10,28448887399,2023-05-31,10:00:00,11:26:00
5,24991761644,2023-10-29,16:00:00,17:38:00
7,85252556455,2023-10-10,18:00:00,19:07:00
20,25764675200,2023-02-21,20:00:00,21:35:00
9,30844244466,2023-08-12,21:00:00,22:00:00
20,77363638388,2023-05-28,12:00:00,13:20:00
16,88213194233,2023-04-27,08:00:00,09:15:00
4,96850795100,2023-04-17,21:30:00,22:00:00
16,53351696055,2023-12-15,08:00:00,09:47:00
12,61425954411,2023-01-24,14:30:00,16:21:00
10,39277744133,2023-12-02,07:30:00,09:16:00
10,16653958266,2023-03-24,06:30:00,07:40:00
9,54617194144,2023-05-16,09:30:00,11:26:00
9,55296168955,2023-06-30,07:00:00,08:37:00
7,73994939288,2023-04-19,13:00:00,14:20:00
8,46555419200,2023-07-10,20:00:00,21:20:00
1,80623451066,2023-02-19,08:00:00,09:47:00
8,54005444877,2023-10-23,08:30:00,10:23:00
4,98261337955,2023-09-24,21:30:00,22:00:00
10,35119288699,2023-12-31,13:30:00,14:58:00
20,81088900044,2023-05-06,06:00:00,07:46:00
14,75305493244,2023-11-04,21:00:00,22:00:00
3,45554492311,2023-07-06,09:30:00,10:54:00
14,72569187477,2023-10-21,19:30:00,21:14:00
2,84859649422,2023-01-20,19:30:00,20:49:00
19,98381756688,2023-07-27,20:30:00,22:00:00
14,67409726055,2023-06-09,18:30:00,20:09:00
11,31886934433,2023-05-18,16:30:00,18:04:00
18,52458088899,2023-11-18,13:30:00,15:05:00
14,60380783555,2023-04-22,19:30:00,20:59:00
5,48544382155,2023-07-12,14:00:00,15:25:00
4,64496730522,2023-04-25,08:00:00,09:00:00
18,79910717233,2023-01-25,08:30:00,10:01:00
15,79084392500,2023-09-30,06:30:00,08:09:00
18,66331177877,2023-09-25,07:00:00,08:07:00
14,89699651811,2023-11-27,11:30:00,13:00:00
9,20598715655,2023-04-22,06:00:00,07:06:00
17,96429870666,2023-12-03,07:30:00,08:48:00
5,40869765288,2023-09-28,21:00:00,22:00:00
2,89546984333,2023-07-09,08:00:00,10:00:00
10,26419718444,2023-05-12,06:00:00,07:32:00
15,91435738000,2023-02-20,18:00:00,19:26:00
2,58883380011,2023-09-12,15:00:00,16:31:00
18,44479551300,2023-08-24,06:00:00,07:38:00
17,37593363888,2023-03-26,19:30:00,21:02:00
14,38798934388,2023-11-17,13:00:00,14:38:00
4,52363286911,2023-08-09,16:00:00,17:09:00
8,51503070766,2023-12-09,21:00:00,22:00:00
12,10621126799,2023-09-17,12:00:00,13:05:00
18,76519110088,2023-10-29,08:00:00,09:05:00
18,51553398800,2023-04-23,18:00:00,19:11:00
12,49004351399,2023-03-08,11:00:00,12:34:00
5,15037261266,2023-10-08,18:30:00,20:06:00
8,93434211177,2023-08-19,15:30:00,17:08:00
19,63504538833,2023-12-28,08:00:00,09:51:00
10,65581893644,2023-04-10,06:00:00,07:40:00
14,10098631855,2023-04-03,11:00:00,12:55:00
20,30640981955,2023-11-21,20:00:00,21:53:00
4,21864126400,2023-08-04,17:30:00,19:07:00
3,67917804799,2023-10-06,19:00:00,20:29:00
3,62119567388,2023-11-23,10:00:00,11:53:00
7,65437255911,2023-10-15,18:30:00,20:24:00
12,87540495477,2023-09-27,14:00:00,15:02:00
17,64954980800,2023-11-11,17:00:00,18:48:00
6,66369807700,2023-05-20,11:30:00,12:41:00
5,83831121733,2023-07-10,07:30:00,09:04:00
20,53271023199,2023-08-08,21:30:00,22:00:00
3,19901396633,2023-09-29,17:30:00,19:29:00
12,32273527022,2023-10-11,12:00:00,13:48:00
1,21054461166,2023-06-02,09:30:00,11:24:00
6,26675091455,2023-03-19,20:30:00,22:00:00
4,46690697055,2023-01-28,18:00:00,19:26:00
11,44300833711,2023-11-28,21:30:00,22:00:00
7,81099798822,2023-06-29,21:30:00,22:00:00
6,33640171155,2023-05-27,09:00:00,10:11:00
15,26131944300,2023-11-26,17:30:00,18:59:00
17,62433506655,2023-05-08,14:30:00,16:17:00
13,25500685566,2023-05-11,09:00:00,10:58:00
16,64973816866,2023-12-09,14:30:00,16:21:00
15,29753662300,2023-03-11,14:30:00,15:53:00
18,43475309000,2023-07-31,08:30:00,10:02:00
15,50463570111,2023-02-08,13:00:00,14:13:00
17,95259459288,2023-04-19,18:00:00,19:25:00
7,75960477933,2023-05-08,07:00:00,08:15:00
17,23044253566,2023-05-23,06:30:00,07:36:00
10,42244959888,2023-03-31,13:00:00,14:10:00
8,23206742500,2023-12-16,20:00:00,21:56:00
12,97754745077,2023-05-09,16:00:00,17:09:00
20,78081280311,2023-08-25,09:30:00,11:14:00
9,53245190222,2023-05-24,10:00:00,11:26:00
16,44961020300,2023-10-30,20:00:00,21:07:00
16,21133287800,2023-06-30,14:00:00,15:43:00
19,56465127000,2023-01-06,20:30:00,21:42:00
5,14948252100,2023-12-31,11:30:00,13:16:00
3,64185860000,2023-12-08,06:00:00,07:03:00
13,24247479977,2023-10-18,08:30:00,09:57:00
16,96446874266,2023-08-06,21:00:00,22:00:00
20,98644480133,2023-11-10,18:00:00,19:57:00
11,45147178199,2023-06-04,12:00:00,13:28:00
10,34639638255,2023-03-01,16:30:00,17:59:00
17,38630955700,2023-03-09,17:00:00,18:59:00
18,48943838700,2023-12-26,21:30:00,22:00:00
20,92991238611,2023-03-13,07:30:00,08:59:00
18,84779094822,2023-10-01,17:00:00,18:34:00
1,72495384700,2023-10-12,07:30:00,09:05:00
14,19289054122,2023-11-22,15:30:00,17:19:00
17,26457612322,2023-10-25,10:30:00,11:30:00
14,17327641822,2023-02-09,09:00:00,10:54:00
17,19943204511,2023-09-28,12:30:00,13:54:00
12,77579255766,2023-02-28,06:30:00,07:59:00
13,15722724577,2023-02-23,12:30:00,14:29:00
14,29699276599,2023-08-15,17:30:00,18:55:00
14,51549548155,2023-12-25,21:30:00,22:00:00
18,21358033244,2023-08-27,15:30:00,16:31:00
7,34313248199,2023-09-20,15:00:00,16:11:00
9,99010219600,2023-05-15,07:00:00,08:21:00
8,17399372877,2023-05-17,13:00:00,14:40:00
14,84408953055,2023-06-03,11:00:00,12:36:00
4,53532856977,2023-03-25,20:30:00,21:50:00
11,84870598133,2023-04-30,15:00:00,16:54:00
17,53391200077,2023-09-15,09:30:00,10:30:00
13,66612151788,2023-08-25,16:00:00,17:53:00
4,74183361522,2023-06-24,09:00:00,10:09:00
4,51044227988,2023-11-06,17:30:00,19:16:00
16,65544012888,2023-07-27,14:30:00,15:34:00
5,32143480600,2023-12-11,17:30:00,19:11:00
7,89971685411,2023-12-04,17:00:00,18:29:00
2,12443395800,2023-10-25,21:00:00,22:00:00
9,18580526100,2023-03-13,07:30:00,08:57:00
18,31166972211,2023-11-15,17:30:00,18:38:00
7,77976611544,2023-07-30,11:00:00,12:04:00
6,95967959299,2023-01-14,06:00:00,07:04:00
9,26679242822,2023-12-23,08:30:00,09:43:00
11,92948727344,2023-09-19,11:00:00,12:00:00
14,40323000899,2023-08-16,13:30:00,15:00:00
10,63169655677,2023-02-27,08:30:00,10:07:00
10,49538535477,2023-05-21,10:30:00,11:52:00
3,20052142800,2023-10-16,12:30:00,13:35:00
16,92012947000,2023-01-18,14:00:00,15:51:00
13,19240574333,2023-07-28,14:00:00,15:25:00
19,11323209177,2023-07-04,06:30:00,08:22:00
4,73634267833,2023-07-06,07:30:00,09:12:00
2,95607377755,2023-10-10,08:30:00,10:27:00
19,12927697933,2023-05-25,13:00:00,14:13:00
13,41266998300,2023-01-12,18:00:00,19:34:00
11,27988750566,2023-03-10,17:30:00,19:24:00
12,76416541188,2023-05-22,10:00:00,11:05:00
7,64916469477,2023-09-20,17:00:00,18:01:00
19,38241378522,2023-05-26,10:30:00,12:08:00
4,59065075666,2023-04-18,08:30:00,09:37:00
7,74729060000,2023-08-04,12:00:00,13:47:00
18,11530511500,2023-08-10,14:00:00,15:06:00
15,42518191600,2023-11-24,13:30:00,15:20:00
9,39484228777,2023-11-13,19:00:00,20:57:00
16,65641582622,2023-11-24,09:30:00,10:35:00
1,33548544133,2023-10-10,21:00:00,22:00:00
10,70541145666,2023-04-09,07:30:00,08:59:00
5,61640917644,2023-09-11,09:00:00,10:39:00
20,45127560866,2023-03-03,19:00:00,20:03:00
14,25999904677,2023-07-19,13:00:00,14:28:00
7,48647759822,2023-03-04,10:30:00,11:51:00
4,71116893300,2023-04-13,12:30:00,13:49:00
19,38682356044,2023-10-12,06:00:00,07:32:00
16,94511841711,2023-04-03,12:30:00,14:01:00
20,84722196400,2023-01-03,12:30:00,14:09:00
16,55229620466,2023-02-11,12:30:00,13:40:00
7,48290923511,2023-06-09,06:00:00,07:38:00
6,13331145166,2023-09-24,07:30:00,08:40:00
9,36537941455,2023-01-04,14:00:00,15:09:00
13,39996799999,2023-07-31,06:00:00,07:35:00
1,20684288222,2023-04-15,07:00:00,08:57:00
5,12623407211,2023-08-15,06:30:00,07:55:00
17,48800108399,2023-04-17,12:30:00,13:30:00
13,57891005033,2023-10-31,20:00:00,21:53:00
3,83555595844,2023-06-21,07:00:00,08:02:00
12,57572315800,2023-11-06,11:30:00,13:24:00
13,45567489411,2023-07-22,15:00:00,16:16:00
1,50442915288,2023-09-19,15:00:00,16:10:00
20,82102048666,2023-02-26,08:00:00,09:26:00
19,93994403544,2023-03-19,19:30:00,20:56:00
20,32300353300,2023-04-21,17:00:00,18:52:00
11,68455489355,2023-07-30,13:30:00,15:25:00
10,82856082200,2023-09-16,17:00:00,18:46:00
6,13422088544,2023-10-30,19:00:00,20:24:00
17,85119628911,2023-05-24,20:30:00,22:00:00
1,30806377200,2023-09-05,15:00:00,16:45:00
5,23299236355,2023-08-30,11:30:00,13:26:00
11,49145573044,2023-03-09,18:00:00,19:36:00
1,83921651011,2023-11-15,20:30:00,21:40:00
1,97414233811,2023-08-17,12:00:00,13:48:00
20,37127413166,2023-05-17,12:00:00,13:12:00
6,27777222699,2023-07-04,09:00:00,10:42:00
18,45424313988,2023-02-18,11:00:00,12:02:00
12,20642249477,2023-06-05,19:30:00,21:29:00
20,72728276611,2023-11-17,17:30:00,19:28:00
8,54714990000,2023-01-07,18:00:00,19:44:00
16,79893906988,2023-05-14,08:30:00,10:02:00
5,65689921277,2023-08-22,08:30:00,10:21:00
19,29055415399,2023-10-29,13:00:00,14:09:00
16,67940451255,2023-03-23,21:00:00,22:00:00
12,80515213077,2023-03-21,14:30:00,15:32:00
18,24515822000,2023-11-24,14:30:00,15:48:00
13,93110369000,2023-10-25,13:00:00,14:18:00
15,44783998677,2023-11-25,10:00:00,11:50:00
17,80889648655,2023-09-23,10:00:00,11:25:00
17,10360818699,2023-12-01,12:30:00,14:23:00
5,87909878700,2023-04-11,07:30:00,08:35:00
9,86014475111,2023-09-01,08:00:00,09:51:00
19,57287969077,2023-12-02,17:00:00,18:22:00
14,26955461144,2023-09-11,07:00:00,08:40:00
17,49067992133,2023-04-01,15:00:00,16:34:00
14,65159298899,2023-01-22,19:30:00,20:52:00
10,19409352533,2023-01-14,18:30:00,19:42:00
20,63971511233,2023-06-06,08:30:00,09:42:00
18,11669799700,2023-03-20,19:30:00,21:11:00
14,65017425877,2023-04-13,07:00:00,08:14:00
7,76124463400,2023-12-02,07:30:00,09:25:00
6,67929818699,2023-10-05,11:30:00,12:58:00
1,89130543455,2023-06-07,10:00:00,11:19:00
4,42487087366,2023-06-11,18:30:00,19:52:00
12,66528414799,2023-10-16,15:30:00,17:23:00
16,28428590066,2023-08-09,07:00:00,09:00:00
3,87354541644,2023-06-25,12:00:00,13:27:00
18,73924523477,2023-06-23,10:30:00,12:05:00
15,91783252500,2023-07-21,09:30:00,10:39:00
5,66641371600,2023-10-15,07:00:00,08:33:00
14,60575065533,2023-12-24,17:00:00,18:58:00
12,10860813155,2023-08-24,10:00:00,11:43:00
11,11915368588,2023-07-06,18:30:00,19:48:00
13,84261308600,2023-02-18,18:00:00,19:03:00
13,47613872544,2023-11-17,13:30:00,15:29:00
1,17823973299,2023-07-22,13:00:00,14:00:00
11,35564100288,2023-04-12,14:30:00,16:27:00
6,30700301811,2023-01-09,18:00:00,19:20:00
15,88756836111,2023-01-09,13:00:00,14:22:00
7,67386145277,2023-01-20,08:30:00,09:39:00
9,72962382599,2023-01-04,11:00:00,12:01:00
17,10148340744,2023-05-27,08:30:00,10:25:00
11,44133679444,2023-02-26,16:30:00,18:11:00
15,74056223999,2023-06-08,11:00:00,12:13:00
10,62320620199,2023-05-07,15:00:00,16:10:00
3,96369246944,2023-08-08,12:30:00,13:49:00
18,63621632222,2023-10-29,21:00:00,22:00:00
1,12057094799,2023-07-21,14:00:00,15:12:00
4,30695515566,2023-08-13,14:00:00,15:52:00
17,37177271766,2023-07-02,07:00:00,08:43:00
7,59966276555,2023-12-12,10:00:00,11:26:00
13,85559987788,2023-01-06,17:30:00,19:18:00
17,82516059466,2023-10-21,11:00:00,12:39:00
6,59273735933,2023-07-04,12:30:00,14:23:00
4,96112751455,2023-04-02,13:30:00,15:21:00
2,27738894877,2023-10-07,07:30:00,08:40:00
17,50384088777,2023-05-25,15:30:00,16:55:00
10,17847423688,2023-10-24,09:30:00,11:09:00
7,22326543111,2023-01-18,13:00:00,14:05:00
13,71308218500,2023-05-28,08:00:00,09:45:00
9,11144741777,2023-03-20,20:30:00,21:31:00
8,81765511711,2023-04-14,18:30:00,19:38:00
20,94276897733,2023-03-16,09:00:00,10:35:00
18,11932779300,2023-05-23,16:30:00,18:11:00
4,41763456244,2023-01-29,09:30:00,11:10:00
15,40139717044,2023-09-19,20:30:00,21:57:00
1,67895429900,2023-06-26,09:00:00,10:19:00
5,82343384633,2023-04-21,13:00:00,14:50:00
18,37135308311,2023-06-13,19:00:00,20:26:00
3,58219325133,2023-08-24,11:00:00,12:30:00
5,57043260999,2023-11-20,16:30:00,17:50:00
16,34566731088,2023-05-13,16:00:00,17:39:00
1,15363042555,2023-02-08,18:00:00,19:18:00
13,43326570399,2023-05-23,06:30:00,07:35:00
17,11010500633,2023-11-17,14:30:00,16:26:00
3,21415854733,2023-10-09,10:00:00,11:45:00
12,30256950055,2023-11-26,09:30:00,11:11:00
3,71869448844,2023-11-21,16:00:00,17:57:00
1,39770154788,2023-02-03,13:30:00,14:54:00
1,58229062577,2023-12-14,18:00:00,19:59:00
1,65485100899,2023-01-21,20:00:00,22:00:00
15,89515876144,2023-08-28,17:30:00,18:30:00
2,70282759300,2023-11-19,09:30:00,11:23:00
8,48661096022,2023-08-20,06:30:00,08:05:00
10,85360456800,2023-07-09,09:00:00,10:35:00
2,71307377277,2023-04-09,16:30:00,17:53:00
3,40434519622,2023-06-08,21:00:00,22:00:00
16,52579793066,2023-06-13,13:30:00,14:34:00
19,58363909088,2023-09-17,18:00:00,19:17:00
2,13001619900,2023-08-21,21:30:00,22:00:00
10,78751383022,2023-04-17,08:30:00,10:22:00
17,92970131477,2023-05-22,14:30:00,16:18:00
12,68880956655,2023-07-17,06:30:00,08:26:00
9,13311966711,2023-10-05,16:30:00,18:08:00
5,48037374444,2023-10-17,15:30:00,17:11:00
10,33924419299,2023-05-20,20:00:00,22:00:00
7,69240787700,2023-01-18,09:30:00,11:19:00
19,43189863300,2023-04-19,08:30:00,09:57:00
17,15061964033,2023-01-26,16:30:00,17:45:00
4,88739481622,2023-06-22,19:30:00,20:44:00
13,89994599000,2023-04-23,14:00:00,15:45:00
3,85378382500,2023-01-02,11:00:00,12:01:00
20,62921121799,2023-08-22,16:30:00,18:17:00
16,10292959800,2023-11-17,06:00:00,07:04:00
17,80076673500,2023-03-31,17:00:00,18:12:00
19,34475972677,2023-01-21,10:00:00,11:55:00
1,30378414600,2023-12-07,18:30:00,19:48:00
4,74606430500,2023-02-08,16:00:00,17:55:00
17,41802231633,2023-06-22,15:30:00,17:17:00
19,51483958933,2023-04-15,18:30:00,20:20:00
20,40894269799,2023-10-22,18:00:00,19:12:00
4,57731337688,2023-09-05,12:00:00,13:44:00
18,98511544233,2023-10-05,06:00:00,07:36:00
5,92742944766,2023-09-24,10:00:00,11:40:00
14,60504904499,2023-10-26,21:30:00,22:00:00
13,64051005966,2023-07-04,19:00:00,20:39:00
8,19514388500,2023-11-06,06:00:00,07:57:00
14,90759885599,2023-12-28,14:30:00,16:14:00
12,65458532100,2023-12-26,13:30:00,15:01:00
7,52858659999,2023-05-06,09:00:00,10:06:00
1,24252454055,2023-02-15,21:00:00,22:00:00
9,58294751544,2023-01-07,18:30:00,20:15:00
13,33196040077,2023-03-22,20:00:00,21:09:00
13,92184460455,2023-02-22,19:30:00,20:41:00
6,15301944666,2023-10-29,06:30:00,08:08:00
16,83645283600,2023-01-25,08:00:00,09:57:00
12,81343415511,2023-04-09,07:00:00,08:43:00
20,50336850400,2023-04-13,09:00:00,10:18:00
6,27416543799,2023-11-05,15:00:00,16:10:00
3,36806131055,2023-09-25,17:30:00,19:00:00
3,42336960522,2023-07-07,12:00:00,13:14:00
2,94758021855,2023-11-06,11:00:00,12:09:00
7,26824246944,2023-12-15,20:00:00,21:00:00
16,19748976211,2023-03-23,15:00:00,16:11:00
20,41915841200,2023-05-06,09:00:00,10:35:00
1,39350828788,2023-08-23,21:30:00,22:00:00
8,27816910033,2023-09-01,13:30:00,15:05:00
7,83339767511,2023-06-15,07:30:00,08:36:00
18,96921313355,2023-06-04,15:30:00,17:29:00
14,17079114799,2023-11-03,10:30:00,12:23:00
20,19451928522,2023-03-21,16:00:00,17:08:00
15,70529661822,2023-07-30,12:30:00,14:12:00
13,22682570700,2023-10-03,07:00:00,08:13:00
6,67158226544,2023-01-03,18:30:00,19:55:00
13,95859164366,2023-02-28,18:00:00,19:12:00
1,76945098999,2023-10-14,18:00:00,19:35:00
15,91960280411,2023-03-09,20:00:00,21:00:00
13,75969515622,2023-04-03,07:00:00,08:59:00
6,61940602633,2023-11-21,07:30:00,08:37:00
16,29004922899,2023-04-12,17:30:00,18:32:00
18,84094974411,2023-08-07,16:00:00,17:21:00
1,69159190077,2023-05-08,06:30:00,07:32:00
9,88504886100,2023-02-03,15:30:00,17:04:00
13,29610008077,2023-05-15,13:00:00,14:48:00
3,63023019044,2023-07-03,11:30:00,12:44:00
19,53079170900,2023-02-16,11:00:00,12:53:00
7,83992570100,2023-02-03,17:30:00,19:13:00
1,17645800366,2023-02-10,11:00:00,12:08:00
7,84776216244,2023-05-10,18:30:00,20:19:00
16,17696239222,2023-09-28,17:00:00,18:17:00
20,79454003455,2023-12-12,08:30:00,09:39:00
3,14403514733,2023-07-08,12:30:00,14:28:00
3,51598130399,2023-03-19,07:30:00,09:04:00
14,67563422900,2023-06-10,20:30:00,22:00:00
19,88714732055,2023-02-06,15:30:00,16:43:00
20,60259935722,2023-04-26,20:00:00,21:56:00
9,60273944555,2023-10-22,12:00:00,13:09:00
9,73230014800,2023-11-26,09:30:00,11:22:00
12,58525000033,2023-02-01,17:00:00,18:26:00
10,52629459700,2023-08-23,13:30:00,15:26:00
10,28313623933,2023-03-29,10:00:00,11:36:00
5,90553409288,2023-06-07,15:00:00,16:33:00
4,48039674744,2023-05-19,20:30:00,22:00:00
7,23849166299,2023-07-10,14:00:00,15:02:00
15,42322272700,2023-03-17,21:30:00,22:00:00
1,37904366900,2023-10-10,10:00:00,11:51:00
1,88319880500,2023-06-06,07:00:00,08:09:00
9,80373583300,2023-06-23,17:30:00,18:48:00
10,11229012244,2023-02-16,16:00:00,17:33:00
3,30601260111,2023-08-18,18:00:00,19:48:00
3,40834717277,2023-05-03,20:30:00,21:49:00
1,73577303288,2023-08-14,20:30:00,22:00:00
8,18311317900,2023-03-02,13:00:00,14:32:00
18,18797682322,2023-03-21,16:30:00,18:03:00
8,28530518977,2023-01-28,07:30:00,08:32:00
18,45303549111,2023-08-06,20:00:00,21:08:00
16,44268972700,2023-05-28,12:00:00,13:23:00
17,31335343944,2023-12-20,17:30:00,18:38:00
3,46175262699,2023-07-07,13:30:00,15:14:00
14,46900299899,2023-12-05,10:30:00,12:23:00
6,46748175877,2023-11-29,07:00:00,08:06:00
18,36879431000,2023-08-01,14:30:00,16:25:00
14,32266004199,2023-09-23,19:30:00,21:01:00
4,47970423388,2023-01-15,18:30:00,20:25:00
6,80970369244,2023-08-17,19:00:00,20:19:00
9,17022169344,2023-05-16,08:00:00,09:18:00
3,39886917555,2023-09-14,13:30:00,15:27:00
10,33076271800,2023-03-11,18:00:00,19:23:00
10,24271375611,2023-12-25,14:00:00,15:52:00
18,93607524600,2023-09-10,18:30:00,19:59:00
9,52425894000,2023-01-24,18:00:00,19:46:00
4,32098587488,2023-11-26,15:00:00,16:27:00
14,68502583899,2023-04-06,10:00:00,11:18:00
4,48259352066,2023-03-22,16:00:00,17:09:00
